ALTURAS MAIN,,,,,,,
INVENTORY VALUATION REPORT,,,,,,,
"AS OF DECEMBER 31, 2021",,,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST ,
148500,,DEAR BODY HS LOST WOODS 4MEN 48x29ML,PCS,41,33.75,"1,383.75",
148501,,DEAR BODY HS AMBER BLOSSOM 48x29ML,PCS,32,33.75,"1,080.00",
148507,,DEAR BODY HS WILD NIGHTS 4MEN 48x29ML,PCS,43,33.75,"1,451.25",
148508,,DEAR BODY HS NOIR 4MEN 48x29ML,PCS,66,33.75,"2,227.50",
148509,,DEAR BODY HS BE MYSELF 48x29ML,PCS,44,33.75,"1,485.00",
148511,,DEAR BODY HS WARM NIGHT 48x29ML,PCS,1,33.75,33.75,
148512,,YF8292 HAIRNET BLACK BIG 12s,PCS,-23,50,"-1,150.00",
148514,,DEAR BODY HS PINK VELVET 48x29ML,PCS,55,33.75,"1,856.25",
148516,,BODY LUXURIES HS POISONOUS KISS 48x29ML,PCS,32,33.75,"1,080.00",
148523,,BODY LUXURIES HS PUREGALA ORCHID 48x29ML,PCS,25,33.75,843.75,
148524,,BODY LUXURIES HS FLY AWAY 48x29ML,PCS,31,33.75,"1,046.25",
148525,,BODY LUXURIES HS CHERRY BLOSSOM 48x29ML,PCS,43,33.75,"1,451.25",
148529,,BODY LUXURIES HS SWEET VANILLA 48x29ML,PCS,51,33.75,"1,721.25",
148532,,BODY LUXURIES HS JAP CHERRY BLOSSOM 48x29ML,PCS,50,33.75,"1,687.50",
148534,,BODY LUXURIES HS TROPICAL WOODS 48x29ML,PCS,33,33.75,"1,113.75",
148535,,GLYSOMED HAND CREAM 24x50ML,PCS,20,155.625,"3,112.50",
148538,,GLYSOMED HAND CREAM FRAGRANCE FREE 24x50ML,PCS,24,146.875,"3,525.00",
148540,,GLYSOMED HAND CREAM SOFT 12x75ML,PCS,12,261.25,"3,135.00",
148542,,YF8879 PANDA TURBAND 12s,PCS,-1,19.41964,-19.41964,
148557,,MSB HERBS n SPICES CALUMET BAKING 500G,PACK,6,59.82143,358.92858,
148567,,SUN ACE ECO BAG MED APPLE GREEN,PCS,-204,14.96,"-3,051.84",
148568,,SUN ACE ECO BAG MED ROYALE BLUE,PCS,-70.5145,22.54464,"-1,589.72",
148570,,MSB HERBS n SPICES WHITE PEPPER POWDER 100G,PACK,1,40.17857,40.17857,
148574,,SUN ACE ECO BAG MED YELLOW,PCS,2,37.5,75,
148575,,SUN ACE ECO BAG MED ORANGE,PCS,-94,50,"-4,700.00",
148580,,YL 088 PULL PRESS MOULD,PCS,13,45.54,592.02,
148586,,FUDGEE BAR DURIAN 10/10s,PACK,5,49.49024,247.4512,
148604,,NESTEA ICED TEA LEMON LITRO 25G,PCS,"4,155.00",14.58941,"60,619.00",
148617,,YOUNGS PERFUMED LOTION PINK 72/75ML,PCS,1,11.125,11.125,
148618,,YOUNGS PERFUMED LOTION PINK 72/125ML,PCS,-1,15.25893,-15.25893,
148626,,7009 C EAGLE PLASTIC HAND BRUSH COLORED,PCS,-3,51.93746,-155.81238,
148629,,KOI F1 SPACEWALK SLIPPER PRINTED SZ 8,PAIR,24,45.98214,"1,103.57",
148630,,KOI F1 SPACEWALK SLIPPER PRINTED SZ 9,PAIR,36,45.98214,"1,655.36",
148635,,ELLIPS COLOGNE FRENCH VANILLA 36/105ML,PCS,1,61.47321,61.47321,
148637,,ELLIPS COLOGNE SWEET MYSTIQUE 36/65ML,PCS,2,65.23214,130.46428,
148654,,MATLING CASSAVA STARCH 50KG,SACK,-4,"1,830.36","-7,321.43",
148666,,ISLAND SKY BT 2PLY SINGLE 96s,ROLL,1,5.67336,5.67336,
148673,,007 BLACK SUNNY FILE CASE BLACK,PCS,2,62.18,124.36,
148674,,9917 S A SUNNY SCHOOL BAG W/STRAP DELUXE,PCS,3,115.3,345.9,
148678,,OISHI OHEYA MULTI GRAIN CHEESE 100x28G,PCS,2,4.08036,8.16072,
148682,,ELLIPS COLOGNE SECRET GARDEN 36/105ML,PCS,13,82.58532,"1,073.61",
148683,,CAREFREE HEALTHY FRESH THICK PINKY 48/8s,PACK,402,21.06008,"8,466.15",
148684,,CAREFREE HEALTHY FRESH PULP PINK 24/20s,PACK,294,49.33929,"14,505.75",
148688,,SWALLOW SHP HAIR STRAIGHT HONEY 24/200ML,PCS,40,60.375,"2,415.00",
148689,,SWALLOW COND HAIR STRAIGHT HONEY 24/200ML,PCS,21,64.3125,"1,350.56",
148700,,STERLING F100305004 COMPO NB SIMPSON 90LV,PCS,-1,13.93,-13.93,
148720,,D MAE COTTON DOORMAT OVAL PRINTED,PCS,2,26.23214,52.46428,
148750,,GREAT TASTE MUSCOVADO BCM RC 24x10x25G,PCS,-12,172.41071,"-2,068.93",
148757,,IWHITE KOREA NOSE PACK BLK EXTRACTR 24x3.5ML,PCS,122,11.60714,"1,416.07",
148769,,A318 WOMENS LEGEND CLIP HAIR CURLER,PACK,12,36.16083,433.92996,
148770,,0331 CHILDRENS WALLET,PCS,-14,70.8125,-991.375,
148771,,DOW MARS TUMBLER WCNDL BIG WHT,PCS,4,37.5,150,
148772,,CLEANS UP ALUM HDL COT MOP HEAD MED,PCS,1,382.5,382.5,
148792,,SUSAN BAKER SLICED MUSHROOM 48/198G,CAN,-3,26.97167,-80.91501,
148794,,SUSAN BAKER WHOLE MUSHROOM 48/198G,CAN,99,28.08036,"2,779.96",
148795,,FUNDADOR EXCLUSIVO 40P 700ML,BOT,12,"1,334.82","16,017.86",
148796,,WALSH CREME DE CACAO BROWN LIQUOR 12/750ML,BOT,12,143.30333,"1,719.64",
148810,,TOMEE KREAMY STIX CHOCO 24s,PACK,134,13.89286,"1,861.64",
148811,,TOMEE KREAMY STIX MILK 24s,PACK,91,13.89286,"1,264.25",
148821,,312 SUNNY SPAGHETTI TONG,PCS,104,24.90179,"2,589.79",
148835,,HIJACKER NARUTO BLUE 100/12s,PACK,25,8.57143,214.28575,
148855,,DURA BRITE SCRUBBING PAD GRN 75mmx75mm,PCS,2,5.06333,10.12666,
148857,,MAGGI MAGIC SARAP AIO SEASONING 4G,PCS,"2,893.00",1.42857,"4,132.85",
148859,,FRES MINT APPLE PEACH CANDY 6x425s+25s,PCS,"13,478.00",42.90179,"578,230.33",
148874,,9608 SUNNY ICE TRAY 2s,SET,-1,20.535,-20.535,
148902,,KOI F1 SPACEWALK SLIPPER PRINTED SZ 10,PAIR,24,45.98214,"1,103.57",
148903,,BENCH ALCOGEL TACKLE n BLAST ALC SPRAY 24x50ML,PCS,541,28.90179,"15,635.87",
148904,,BENCH ALCOGEL FIGHT n ZAP ALCO SPRAY 24x50ML,PCS,610,28.90179,"17,630.09",
148924,,GOLDEN OATS INSTANT 35G,PCS,5,7.04018,35.2009,
148926,,GOLDEN OATS PLUS CHOCOLATE 35G,PCS,2,9.56101,19.12202,
148931,,PEST OFF GB MICE CATCHER PL BOARD 4s,CARD,68,65.64286,"4,463.71",
148934,,CARONIA FROSTED WHITE ROSE 8ML,PCS,37,30.35667,"1,123.20",
148946,,TULIP COOKED LEG HAM 454G,CAN,-1,185.08036,-185.08036,
148957,,TAY SENG LUCKY TIKOY UBE 500G,BOX,-1,84.875,-84.875,
148959,,TAY SENG LUCKY TIKOY PLAIN 500G,BOX,1,80.5,80.5,
148979,,HYGIENIX ETHYL ALCOHOL 70P AB SOLTN 6x1L,PCS,-6,111.26339,-667.58034,
149021,,3430 215 DONUT PONY,PCS,-1,4.7625,-4.7625,
149044,,ISLAND SKY BT 2PLY 24/4rolls,PACK,3,21.57738,64.73214,
149045,,GOLDEN PAGODA BT 2PLY 24/4r,PACK,88,21.57738,"1,898.81",
149049,,HERSHEYS MILK CHOCO XL BAR HOL GC W/SLV 4.4oz,PCS,36,78.71429,"2,833.71",
149055,,SUN ACE ECO BAG MED PINK,PCS,18,62.5,"1,125.00",
149059,,SUN ACE ECO BAG MED DARK GREEN,PCS,-3,20.08929,-60.26787,
149060,,SUN ACE ECO BAG MED BEIGE,PCS,-1,26.33929,-26.33929,
149066,,FUNDADOR ULTRA SMOOTH 12x700ML,BOT,36,282.625,"10,174.50",
149082,,FUNDADOR ULTRA SMOOTH 6x1.75L,BOT,-12,645.88,"-7,750.56",
149083,,ELLIPS HAIR VIT SMOOTH SHINY YELLOW 72/6ML,PCS,201,34.00893,"6,835.79",
149084,,ELLIPS HAIR VIT HAIR TREATMENT PINK 72/6ML,PCS,176,34.00893,"5,985.57",
149092,,MERRY SUN BRZLN WC MILK STRWBERRY HR BTR 20G,PCS,13,8.66251,112.61263,
149116,,382 L CASA PARTY PLATE LARGE,PCS,2,10.78571,21.57142,
149118,,103 JAGO PUTO CUP LARGE,PCS,10,1.48,14.8,
149122,,AEROHEADS CHEWY CANDY 40x24s,PACK,80,16.13839,"1,291.07",
149123,,ALMO DOUBLE CHEWY CANDY 40x24s,PACK,120,16.13839,"1,936.61",
149130,,COMFORT LIQ DET GLAMOUR CARE 24x6+1/70ML,PACK,-12,65.08929,-781.07148,
149151,,112 96 ALPHABET CUTTER,PCS,1,142.85714,142.85714,
149156,,SURF LIQ DET CHERRY BLOSSOM POUCH 12x1L,PACK,6,104.6875,628.125,
149159,,BREEZE POWDER ANTIBACTERIAL 24x6+1/60G,PACK,3,51.29762,153.89286,
149167,,RHEA SUPERSCENT OIL 24x12+1/25ML,PACK,-32,238.66071,"-7,637.14",
149168,,SIMPLY CHEF PANCIT CANTON 60x250G,PACK,120,33.45982,"4,015.18",
149173,,TIDE PDR PF 6/74G+GB 6/74G wf PF 2/50G 14pk,PACK,4,9.59821,38.39284,
149175,,DOVE BAR SOAP PINK TRIPLES MP 16x3/135G,PACK,32,120.76284,"3,864.41",
149177,,DOVE SHP NOUR OIL CARE GOLD 24x11+1/10ML,PACK,36,38.88458,"1,399.84",
149180,,SIMPLY CHEF PANCIT CANTON 30x400G,PACK,93,55.26786,"5,139.91",
149185,,DEE THAI SRIRACHA CHILI SAUCE 12x435ML,PCS,61,118.125,"7,205.63",
149192,,ALCOPLUS ISOPROPYL 40P 36x60ML,PCS,190,11.84598,"2,250.74",
149194,,PEPSODENT TP PLUS WHITENING PRMO 24x2/190G,PCS,14,76.08296,"1,065.16",
149195,,PEPSODENT TP CAVITY FIGHTER 24x1+1/190G,PCS,9,76.08296,684.74664,
149197,,BELO ESSENTIALS PAPAYA SOAP 24x2+1/135G,PACK,126,92.22061,"11,619.80",
149198,,BELO ESSENTIALS PAPAYA SOAP 20x2+1/65G,PACK,43,44.5325,"1,914.90",
149199,,783 3A/C6 MIRROR COMB SET,SET,12,34.15167,409.82004,
149207,,PENSHOPPE 4MEN BM DLT BLUE/GREEN 24x2/55ML,PACK,70,67.54464,"4,728.12",
149208,,PENSHOPPE 4WMN BM DLT PINK/PEACH 24x2/55ML,PACK,42,67.54464,"2,836.87",
149209,,PENSHOPPE STYLE COL WAX BLONDE MT YEL 24x25ML,PCS,25,56.91964,"1,422.99",
149212,,PENSHOPPE STYLE COL WAX GRAY MT 24x25ML,PCS,62,56.91964,"3,529.02",
149213,,BREEZE LIQ DET GENTLE AND FREE 108x60ML,PCS,538,8.67287,"4,666.00",
149217,,PENSHOPPE STYLE COL WAX RED MT 24x25ML,PCS,27,66.96429,"1,808.04",
149218,,PENSHOPPE STYLE WAX STRONG HOLD BLUE 24x25ML,PCS,55,34.15179,"1,878.35",
149220,,PENSHOPPE STYLE WAX POMADE ORGE 24x25ML,PCS,64,41.741,"2,671.42",
149221,,BREEZE LIQ DET GENTLE AND FREE 12x650ML,PCS,12,85.08482,"1,021.02",
149223,,BREEZE LIQ DET GENTLE AND FREE 12x980ML,PCS,12,122.20164,"1,466.42",
149225,,RHEA SUPERSCENT OIL 12x12+1/50ML,PACK,43,0.31583,13.58069,
149243,,SUNKIST FRESHIE YOGHURT 24x350ML,PCS,1,5.13375,5.13375,
149245,,NESTLE IC CUP COOKIES n CREAM 100ML,PCS,-8,4.01778,-32.14224,
149246,,NESTLE DRUMSTICK BLACK 14x110ML,PCS,-3,5.35714,-16.07142,
149248,,DAIA FLOOR CLEANER APPLE 12x900ML,PCS,64,47.25,"3,024.00",
149253,,WINGS TTL CARE FC BLMING GARDEN PWDR 6x2.5KG,PACK,46,118.125,"5,433.75",
149265,,SUPER KLEEN DET POWDER 25/1KL,PACK,1,39.78,39.78,
149269,,WINGS SOLVE PWDR FLORAL FRESH 6x2.45KG,PACK,37,111.0372,"4,108.38",
149271,,SPECIAL PEANUT HOPIA 5s,PACK,279,17.85721,"4,982.16",
149273,,MR MUSCLE MPC LEMON 6x2L,PCS,7,131.54464,920.81248,
149274,,SUN ACE ECO BAG LARGE DARK GREEN,PCS,-17,41.96429,-713.39293,
149275,,SUN ACE ECO BAG LARGE BEIGE,PCS,-21,43.75,-918.75,
149277,,MR MUSCLE MPC LAVENDER 6x2L,PCS,6,131.54464,789.26784,
149278,,PASTA PERFECT ELBOW MACARONI 20x450G,PACK,43,26.6,"1,143.80",
149289,,638 SQUARE BALL SMALL,PCS,-1,36.38393,-36.38393,
149291,,370 EVA RAINCOAT,PCS,3,64.51,193.53,
149299,,MYRA SMOOTH GLOW FACIAL MSTRZR 12x12x7ML,PCS,"1,030.00",7.85285,"8,088.44",
149312,,NESTLE TEMP COOKIES n CREAM 450ML,PCS,3,63.91696,191.75088,
149314,,NESTLE TEMP ROCKY ROAD 450ML,PCS,5,63.91696,319.5848,
149318,,YG 5 NOZZLE SET,SET,1,56.92,56.92,
149319,,NESTLE TEMP MOCHA n CASHEWS 450ML,PCS,2,63.91696,127.83392,
149327,,NESTLE TEMP ALMOND BROWNIE FDG 450ML,PCS,10,63.91696,639.1696,
149369,,FIONA COLGN ROSY RED FT 6x6/25ML wf GEL,PACK,5,8.48,42.4,
149373,,BUENAS NDC W 360G+RED 12oz+KAONG W 360G S15,PACK,3,85.21333,255.63999,
149379,,CERES ISOPROPYL 70P ALCOHOL 40x500ML,PCS,533,58.66071,"31,266.16",
149390,,PASTA PERFECT ELBOW MACARONI 10x1KL,PACK,14,61.60714,862.49996,
149393,,CHERUB FACE SHIELD,PCS,-1,7.634,-7.634,
149399,,HONEY BEE KOOL POP COLA 15x10s,PACK,13,19.44643,252.80359,
149401,,HONEY BEE KOOL POP FRUITY FLAVOR 15x10s,PACK,19,19.44643,369.48217,
149402,,HERSHEYS SYRUP CHOCOLATE POUCH 24x309G,PACK,-10,91.77679,-917.7679,
149403,,BONAKID PRE SCHOOL 3+ 4x2KG Sv75,BOX,-2,741.875,"-1,483.75",
149437,,PONDS FACIAL FOAM ANTIBACTERIAL 4x6x100G,PCS,62,116.9814,"7,252.85",
149438,,PONDS CLEANSING WIPES 24x8s,PACK,5,24.66208,123.3104,
149442,,9201 TOLL BOX SERIES,PCS,6,53.57143,321.42858,
149446,,EL REAL PARTY PASTA 1KG W/SSN FC 822G 8pk,PACK,2,106.29464,212.58928,
149459,,TORA CAFE WHITE n CREAMY B10G10 12x2/10x26G,PACK,6,45.65476,273.92856,
149460,,DEWDROPS HAND SANTZR ETHYL ALC 4x1GAL,GAL,28,277.03125,"7,756.88",
149461,,FRESH TB POWER SOFT CLEAN 24x3+3s,CARD,239,57.39881,"13,718.32",
149462,,M AND M CHRISTMAS GIFT BOX 12x120G,BOX,31,82.10714,"2,545.32",
149463,,SKITTLES SHAREBAG 24x150G,PACK,-1,79.55333,-79.55333,
149465,,M AND M TUBE DISPENSER 6x12x13G,PCS,-68,95.625,"-6,502.50",
149468,,M AND M GIFT BOX W/PREM EARBUDS 12x160G,BOX,-1,203.5,-203.5,
149469,,246 14/15/16/17 2n1 BALL W/RING,PCS,150,20.53573,"3,080.36",
149470,,M AND M PRETZEL CHOCOLATE 12x24x1.14oz,PCS,116,28.125,"3,262.50",
149474,,KNORR CHICKEN CUBE SAVERS+SOY SCE 36/120G,PACK,108,45.25521,"4,887.56",
149475,,KNORR BEEF CUBES SAVERS+SOY SCE 36x120G,PACK,72,45.25521,"3,258.38",
149476,,SELECTA IH DS CHCO ALM FUDGE CNC 1.3L,PCS,1,188.71607,188.71607,
149483,,SELECTA OOH BOOM BOOM CKIES n CREAM 12x60ML,PCS,45,12.17857,548.03565,
149486,,SIMPLY CHEF BLACK PEPPER WHOLE 28x50G,PACK,97,25.81378,"2,503.94",
149488,,SIMPLY CHEF BLACK PEPPER WHOLE 20x75G,PACK,60,37.07143,"2,224.29",
149493,,KITCHEN MAGIC CLING WRAP 38cm 6roll,ROLL,12,276.78583,"3,321.43",
149530,,345 4 AIRPLANE,PCS,24,25.44643,610.71432,
149541,,DUTCH MILL UHT YOGHURT ORANGE 48/90ML,PCS,"1,526.00",8.44329,"12,884.46",
149542,,DUTCH MILL UHT YOGHURT ORANGE 48/180ML,PCS,-11,15.1769,-166.9459,
149551,,HARDYS STAMP CHARDONNAY SEMILLON 12/750ML,BOT,12,302.5,"3,630.00",
149560,,IPI SALICYLIC ACID 144/50ML,PCS,39,19.19643,748.66077,
149571,,BENCH ALCOGEL UC 70P ETHYL  PWDR SCNT 500ML,PCS,474,73.36607,"34,775.52",
149578,,LOVE BODY SPRAY POOL CHILLIN 35ML,PCS,1,34.956,34.956,
149580,,LOVE BODY SPRAY BEACH PARTY 35ML,PCS,1,34.95536,34.95536,
149642,,SIMPLY CHEF BLACK PEPPER POWDER 28x50G,PACK,28,25.81378,722.78584,
149643,,SIMPLY CHEF BLACK PEPPER POWDER 20x75G,PACK,20,37.07143,741.4286,
149644,,KUSINA PINOY CANTON BIHON 50x400G,PACK,-8,40.92857,-327.42856,
149645,,KUSINA PINOY CANTON BIHON 40x600G,PACK,50,62.8125,"3,140.63",
149647,,BABY DOVE WIPES SENS MOISTURE 12x50s,PACK,30,108.26711,"3,248.01",
149648,,BABY DOVE HAIR TOE SENSITIVE MOIST RF 12x430ML,PCS,28,181.3497,"5,077.79",
149649,,BABY DOVE HAIR TOE SENSTV MOISTURE RF 12x220ML,PCS,109,108.26711,"11,801.11",
149651,,BABY DOVE HAIR TOE RICH MOISTURE RF 12x430ML,PCS,24,167.86756,"4,028.82",
149657,,BABY DOVE HAIR TOE RICH MOISTURE RF 12x220ML,PCS,122,94.62054,"11,543.71",
149660,,ZESTAR MILK CRACKERS 24x30s 30930,PCS,5,2.816,14.08,
149672,,MM JUNIOR CHEF BUBBLES 12x24s 8185,PACK,2,98.66091,197.32182,
149682,,BIODERM GERM SOAP PRISTINE WHT 120x60G,PCS,"1,630.00",11.36183,"18,519.78",
149692,,LACTUM POWDER 6plus 2.4KG,BOX,8,"1,131.41","9,051.29",
149694,,651 EAGLE TOILET BRUSH WOOD HDL HEAVY DUTY,PCS,-1,32.27667,-32.27667,
149707,,BLACK BEAUTY SHAMPOO W/ COND 24/120ML,PCS,7,66.21763,463.52341,
149708,,BABYFLO FB PLAYTIME NURSER 5oz,PCS,32,70.69703,"2,262.30",
149709,,BABYFLO FB PLAYTIME NURSER 12oz,PCS,58,83.17061,"4,823.90",
149712,,CLEENE FACIAL COTTON ROUND 24/80s,PACK,24,51.71053,"1,241.05",
149713,,CLARA OLE DIPS N DRESSING CAESAR 24/120G,PACK,33,30.64583,"1,011.31",
149714,,CLARA OLE DIPS N DRESSNG 1000 ISLAND 24/120G,PACK,84,30.64583,"2,574.25",
149715,,CLARA OLE DIPS N DRESSING ASIAN 24/120G,PACK,53,30.64583,"1,624.23",
149716,,GRIPS MAN POWDER 36x50G,PCS,51,27.1875,"1,386.56",
149717,,SB EVERY DAY CLEANING MOP+50P ON REFILL,SET,22,221.2075,"4,866.57",
149718,,CLARA OLE DIP N DRESNG HONEY MSTRD 24/120G,PACK,36,30.64583,"1,103.25",
149719,,SAN REMO LA PASTA ALFREDO 120G,PACK,14,51.95536,727.37504,
149725,,TB 501 SWAN SOUP LADDLE,PCS,-1,18.21429,-18.21429,
149758,,555 CARNE NORTE 48/260G,CAN,1,31.92,31.92,
149759,,YOUNGS STYLING GEL YELLOW 72x125ML,PCS,-2,13.36607,-26.73214,
149761,,YOUNGS STYLING GEL BLUE 72/125ML,PCS,-1,13.36607,-13.36607,
149764,,BIODERM GERM SOAP FRESHEN GRN 120x60G,PCS,"3,026.00",11.36183,"34,380.90",
149772,,SENSODYNE TP WHITENING 100G,PCS,4,115.48462,461.93848,
149773,,JOY DWL LEMON BOT 475ML,PCS,-1,88.41176,-88.41176,
149774,,JOY DWL KALAMANSI BOT 475ML,PCS,15,88.41146,"1,326.17",
149775,,JOY DWL ANTIBAC 475ML,PCS,-7,105.50632,-738.54424,
149792,,DEOPLUS DEODORANT POWDER 24x80G,PCS,548,62.14286,"34,054.29",
149793,,COCO MANISA CHOCOLATE HEART 24x8s,SET,1,62.07,62.07,
149795,,MM MUSIC WHISTLE 30x20s 8176,PACK,67,47.32143,"3,170.54",
149804,,ALEXIS EARRING 6x78,PAIR,12,11.60667,139.28004,
149805,,COCO MANISA CHOCOLATE SQUARE 8x20s,SET,-3,156.35714,-469.07142,
149806,,COCO MANISA CHOCOLATE SQUARE ASSTD COL 12s,SET,9,93.5,841.5,
149823,,GREAT TASTE CONDENSADA COFFE MIX TP 48x5x40G,PCS,-1,46.84821,-46.84821,
149834,,REJOICE SH RICH 13ML,PCS,"-1,359.00",4.01643,"-5,458.33",
149835,,SAFEGUARD LHS PURE WHITE REF 12x420ML,PACK,12,86.09375,"1,033.13",
149837,,MYRA FRESH GLOW NRML OILY SKIN FW 12x12x10ML,PCS,530,10.71144,"5,677.06",
149839,,ALEXIS PONY ASSTD PAIR 3.60,PCS,119,1.16072,138.12568,
149841,,WL RAINBOW GLASS CANDLE No2 144s,PCS,-201,20.71429,"-4,163.57",
149842,,HAPEE TP EXPLSVE MNTHL RED SDP 36x2/90ML,PCS,118,74.40278,"8,779.53",
149845,,ARGENTINA MEAT LOAF TOCINO STYLE 48/250G,CAN,-2,22.92,-45.84,
149846,,ZESTAR CRACKER SW BLUEBERRY JAM 24x30s 30496,PCS,17,2.83,48.11,
149848,,ZESTAR CRACKER SW STRAWBERRY JAM 24x30s 30495,PCS,-13,2.816,-36.608,
149850,,ZESTAR NIPPLE CANDY 6x100s 100916,PCS,1,2.3,2.3,
149858,,WL RAINBOW GLASS CANDLE No3 72s,PCS,40,32.14286,"1,285.71",
149865,,FUZE COMFORT TB KIDS PRO 224 288s,PCS,119,23.0625,"2,744.44",
149866,,FUZE COMFORT TB 9001 PRO 223 288s,PCS,1,24.27,24.27,
149873,,TAI CHI VCO GINGER LINIMENT 15ML,PCS,-1,30.25,-30.25,
149874,,TAI CHI VCO GINGER LINIMENT 30ML,PCS,557,66.29464,"36,926.11",
149875,,TAI CHI VCO CHILI LINIMENT 15ML,PCS,1,30.25,30.25,
149876,,TAI CHI VCO CHILI LINIMENT 30ML,PCS,495,66.29464,"32,815.85",
149878,,VIVA SPECIAL BIHON YELLOW 40/250G,PACK,1,14.24107,14.24107,
149901,,VIVA SPECIAL BIHON WHITE 3/40/250G,PACK,1,13.77232,13.77232,
149902,,GOYA BAR DARK CHOCOLATE 18x24x35G,PCS,"2,020.00",14.71809,"29,730.54",
149915,,MAGNOLIA PURE OIL VEGETABLE OIL 25x475ML,PACK,-11,36.6072,-402.6792,
149954,,DEL MONTE QUIK N EASY MECHADO SAUCE 36/80G,PCS,36,19.16443,689.91948,
149955,,DEL MONTE QUIK N EASY CALDERETA SAUCE 36/80G,PCS,112,14.46106,"1,619.64",
149956,,FISH TAYO FISH CRACKER 10/20/10G,PACK,7,15,105,
149965,,FRUITTIS MANGO JELLY 24x30s,PACK,1,20.18006,20.18006,
149970,,SCHICK EXACTA 2 UL BLUE PLUS 73UB11K2 60s,CARD,2,43.92857,87.85714,
149974,,NIVEA SUN PROTECT n WHITE LOT SPF50 12x125ML,PCS,102,486.21429,"49,593.86",
149975,,NIVEA SUN PROTECT n WHITE LOTION SPF30 75ML,PCS,-5,204.04464,"-1,020.22",
149977,,J 210 B JIGO BASIN CLASS B,PCS,2,15.64286,31.28572,
150003,,788 FAMOUS MESSTIN LUNCH KIT,PCS,-1,44.69625,-44.69625,
150027,,HARVEY FRESH LOW FAT MILK 12/1L.,BOX,-4,64.75,-259,
150036,,FLAWLESSLY U LOT GRN PPYA CALMNSI 24x200ML,PCS,51,75.766,"3,864.07",
150037,,FLAWLESSLY U LOT PPYA CALAMANSI 24x200ML,PCS,169,65.84152,"11,127.22",
150038,,FLAWLESSLY U LOT GRN PPYA CALMNSI 48x100ML,PCS,81,42.2526,"3,422.46",
150040,,BIOGENIC ISOPROPYL ALCOHOL 70P 72/75ML,PCS,264,13.50422,"3,565.11",
150114,,SOLAR ALARM CLOCK TE 003,PCS,-2,379.01786,-758.03572,
150123,,K1802 NAIL CUTTER 2s,CARD,40,17.85714,714.2856,
150125,,K1805 NAIL CUTTER 2s,CARD,2,17.85714,35.71428,
150127,,WDF 2000 SUPER RACING JEEP,PCS,-1,129.4625,-129.4625,
150129,,X05 PANGKAMOT,PCS,500,6.69643,"3,348.22",
150146,,KING CHATLET CHOCOLATE 20/24s,PACK,7,18.71116,130.97812,
150157,,801 EC NIKKO CANNISTER SET WITH TRAY 3s,SET,1,44.54,44.54,
150165,,114 FUHO STRAINER.,PCS,2,34.02,68.04,
150171,,FLAWLESSLY U LOT PAPAYA CALAMANSI 100ML,PCS,335,37.03125,"12,405.47",
150172,,FLAWLESSLY U LOT PAPAYA CALAMANSI 60x50ML,PCS,318,21.62619,"6,877.13",
150175,,RICH INSTANT COCOA MIX 3N1 50/12/16G,PCS,"1,254.00",2.44792,"3,069.69",
150199,,WOK PREMIUM COOKING RICE WINE 350ML,BOT,48,33.86607,"1,625.57",
150204,,HENG BING WINTER BAMBOO SHOOTS 24/552G,CAN,1,31.25,31.25,
150215,,CHARMEE PANTYLINER BREATHABLE UNS 48/8s,PACK,328,8.5692,"2,810.70",
150216,,CHARMEE PANTYLINER BREATHABLE UNS 20s,PACK,76,18.25446,"1,387.34",
150217,,CHARMEE PL BREATHABLE LAVENDER 48/8s,PACK,284,8.7526,"2,485.74",
150218,,CHARMEE PL BREATHABLE LAVENDER 24/20s,PACK,160,18.99591,"3,039.35",
150227,,BALAI CACAO TABLEA UNSWEETENED 150G,PACK,9,83.92861,755.35749,
150228,,BALAI CACAO TABLEA UNSWEETENED 250G,PACK,15,107.14286,"1,607.14",
150234,,BEACH HUT SURFERS BLOCK NUDE LIGHT 12x20G,PCS,1,256.60727,256.60727,
150236,,BEACH HUT SURFERS BLOCK ELECTRIC PINK 12x20G,PCS,1,3.34875,3.34875,
150238,,BEACH HUT HAIR AND SCALP SPF20 12x80ML,PCS,2,192.295,384.59,
150239,,BEACH HUT BEERTENSIFIER SPF0 12x207ML,PCS,6,418.02667,"2,508.16",
150240,,BEACH HUT TANNING WATER SPF4 12x200ML,PCS,4,385.875,"1,543.50",
150321,,ANCHOR FRESH MILK LITE 12/1L,BOX,48,66.32872,"3,183.78",
150322,,MILK MAGIC LOW FAT MILK 10/1L,BOX,46,60.39107,"2,777.99",
150339,,BLEST TRAVEL PACK 2PLY 18x4/140sht,PACK,35,56.46627,"1,976.32",
150340,,SELECTA IH SUP PISTACHIO n CASHEW 1.3L,PCS,8,207.58482,"1,660.68",
150380,,SKY HIGT FAVORITE STICK 12x60s,JAR,-1,46.98,-46.98,
150381,,LEWIS AND PEARL SS COLGN SWT PARIS 36x25ML,PCS,8,14.7505,118.004,
150384,,7D DRIED MANGOES 100x80G,PACK,55,0.09463,5.20465,
150386,,WL RAINBOW GLASS CANDLE No3.5,PCS,113,42.85714,"4,842.86",
150389,,OLD NEWSPAPER 20KLS,BDL,44,651.78571,"28,678.57",
150390,,KSP HC33 KISS HAIR CURLER 30mm 8s,PACK,5,52.23333,261.16665,
