CENTRAL DISTRIBUTION CENTER,,,,,,
INVENTORY VALUATION REPORT,,,,,,
"AS OF November 05, 2021",,,,,,
ITEM CODE,VARIANT CODE,DESCRIPTION,UOM, QUANTITY , COST W/O VAT , TOTAL COST 
133525,,BEAR BRAND STERILIZED FCM TB 32/200ML,PCS,960,19.94,"19,145.40"
133574,,BLUE BIRD MALLORCA 50P WHITE 36/320CC,BOT,180,21.08,"3,794.64"
133607,,MAXI PEEL EXFOLIANT ANTI ACNE 1 30ML,PCS,192,23.7,"4,550.39"
133669,,SAN MIG COFFEE 3N1 SF MILD 30/10/7G,BOX,240,51.48,"12,354.14"
133670,,SAN MIG COFFEE 3N1 SF STRONG 30/10/9G,BOX,60,51.48,"3,088.53"
133794,,GOLDEN VALLEY CANOLA OIL 12/1L,PCS,12,88.48,"1,061.73"
133873,,GOOD LIFE BIHON 30/400G,PACK,450,27.13,"12,209.47"
133879,,VECO COLUMNAR BOOK 707 3COLUMNS,PCS,60,18.21,"1,092.86"
133882,,FIRST LOVE WAFER STICK CHOCO 12/480G,CANN,180,49.44,"8,898.75"
133909,,VALIANT COLUMNAR COATED NOTEBOOK 20COLUMNS,PCS,50,43.93,"2,196.50"
133910,,PALMOLIVE NAT SHP INTNSV MOIST PK 24x180ML,PCS,1152,84.28,"97,092.00"
133921,,LIFEBUOY BAR SOAP TOTAL 10 96x110G,PCS,768,23.68,"18,182.98"
133925,,LIFEBUOY BAR SOAP LEMON FRESH 96x110G,PCS,672,23.68,"15,910.12"
133947,,LIFEBUOY BAR SOAP MILDCARE 96x110G,PCS,96,23.68,"2,272.87"
133968,,SELECTA FORTIFIED LOWFAT MILK 6x2x1L Sv30,PACK,1920,108.32,"207,981.31"
133984,,MYRA CLASSIC MOISTURIZING VIT LOT 24x50ML,PCS,120,27.29,"3,275.22"
133994,,CELL 10x16 HD ROLL BAG BOXER 500s,ROLL,55,111.96,"6,158.04"
134007,,LIFEBUOY HAND WASH TOTAL 10 REF PCH 24x450G,PCS,96,91.04,"8,740.27"
134019,,LIFEBUOY AG HW ZPTO FREE TOTAL 12x450ML,PCS,12,112.87,"1,354.45"
134023,,PERVIL KOJIC ACID SOAP 48x135G,PCS,240,50.22,"12,053.57"
134024,,PERVIL GLUTATHIONE SOAP 48x135G,PCS,240,50.22,"12,053.57"
134028,,PERVIL WHITE EMBRACE SOAP 48x135G,PCS,240,80.36,"19,285.71"
134029,,PERVIL WHITE EMBRACE ANTI AGING CREAM 48x15G,PCS,192,133.93,"25,714.29"
134030,,LIFEBUOY HAND WASH TOTAL 10 ST 12x200ML,PCS,24,58.33,"1,399.83"
134031,,LIFEBUOY HAND WASH TOTAL 10 REF ST 12x180ML,PCS,12,38.72,464.63
134072,,BABYFLO POWDER HEAVENLY WHITE 288/25G,PCS,408,9.4,"3,836.86"
134073,,BABYFLO POWDER HEAVENLY WHITE 144/50G,PCS,108,13.19,"1,425.05"
134074,,BABYFLO POWDER HEAVENLY WHT 144/100G,PCS,132,26.4,"3,484.52"
134075,,BABYFLO POWDER SWEETIE PURPLE 288/25G,PCS,144,9.95,"1,432.34"
134076,,BABYFLO POWDER SWEETIE PURPLE 144/50G,PCS,72,16.27,"1,171.65"
134077,,BABYFLO POWDER SWEETIE PURPLE 144/100G,PCS,216,29.29,"6,326.55"
134082,,BABYFLO POWDER BLUSHY PINK 144/50G,PCS,72,16.27,"1,171.65"
134083,,BABYFLO POWDER BLUSHY PINK 144/100G,PCS,24,29.29,702.93
134090,,PAMPERS BABY BASIC SMALL REGULAR 12s,PACK,36,75.16,"2,705.90"
134097,,MAGIC GRN PPYA BB LOT W/SNBLCK SPF30 48x60ML,PCS,143,53.57,"7,660.71"
134147,,BLACK BEAUTY SHP W/ COND 12x500ML/356ML,PCS,24,245.63,"5,895.20"
134176,,DOMEX SPRAY MULTIPURPOSE BLEACH 12x500ML,PCS,84,90.43,"7,595.96"
134186,,ALCOPLUS HAND SANTZR GEL W/MSTRZR 36x60ML,PCS,864,21.56,"18,624.21"
134190,,ALCOPLUS HAND SANTZR GEL W/VIT E BEADS 36x60ML,PCS,684,21.56,"14,744.17"
134192,,WHITE EMBRACE LOT AGE DEFYING 48x60ML,PCS,1,53.57,53.57
134193,,WHITE EMBRACE LOT AGE DFYING 48x120ML,PCS,144,107.14,"15,428.57"
134200,,HELION TOILET BOWL CLEANER 8x1/2GAL,HGAL,8,126.56,"1,012.50"
134205,,HELION TOILET BOWL CLEANER 18x1L,PCS,29,66.7,"1,934.20"
134208,,HELION TOILET BOWL CLEANER 36x500ML,PCS,144,36.16,"5,207.14"
134214,,PURE PROTECT ALCOHOL ALOE n TTREE SPRY 60x65ML,PCS,1080,5.13,"5,544.64"
134221,,J EM J WHOLE KERNEL CORN EO 8x3/425G Sv6,PACK,120,76.13,"9,135.00"
134238,,PURE PROTECT ALCOHOL ALOE n TTREE TS 30x500ML,PCS,480,11.16,"5,357.14"
134246,,PURE PROTECT ALCOHOL ALOE n TTREE FT 500ML,PCS,330,3.79,"1,252.23"
134255,,ARIEL POWDER INSTASHINE FRESH CLEAN 120x43G,PCS,1200,7.56,"9,076.68"
134268,,VITRESS HAIR CUTICLE COAT 288/30ML,PCS,288,41.29,"11,891.47"
134269,,VITRESS HAIR CUTICLE COAT 144/50ML,PCS,144,59.81,"8,611.99"
134323,,ARIEL POWDER INSTASHINE FRESH CLN 24x680G,PACK,48,111.19,"5,337.12"
134326,,HANA SHP SS SPRING FLOWERS n APPLE 192x21ML,PCS,3456,3.95,"13,644.01"
134327,,ENERGIZER MAX PLUS AAA EP92BP2 48x2s,CARD,240,106.17,"25,481.04"
134330,,ENERGIZER MAX PLUS AA EP91BP2 48x2s,CARD,240,96.67,"23,201.04"
134331,,ENERGIZER MAX PLUS AA EP91BP4 48x4s,CARD,240,178.23,"42,774.43"
134335,,MR MUSCLE APC FLORAL PERFECTION 24x300ML,PCS,456,35.81,"16,329.20"
134338,,MR MUSCLE APC WILD LAVENDER 24x300ML,PCS,456,35.81,"16,329.21"
134360,,NIPS MILK CHOCO REGULAR 24/12/14G,TIE,96,35.31,"3,390.00"
134366,,DAISY CONDENSADA 48/390G,CAN,27072,26.67,"721,879.75"
134423,,MOTHERS BEST WHITE VINEGAR 12/750ML,BOT,36,19.64,707.18
134433,,COSMIC FANCY MEMO NOTES 80LVS,PCS,3600,3.64,"13,114.30"
134438,,SAN MIG COFFEE 3N1 SF ORIG 30/10/7G,BOX,390,45.4,"17,707.79"
134448,,NEWLIFE CUT MACARONI LONG 5KG,500G,120,18.3,"2,196.43"
134512,,COLGATE TB SUPER FLEXI BLACK TWIN PACK 36s,PCS,216,38.25,"8,262.00"
134536,,JINRO SUJO LIGHT 12x750ML,BOT,60,147.97,"8,878.18"
134555,,ARIEL POWDER INSTASHINE INDOOR DRY 216x66G,PCS,2592,27.46,"71,164.29"
134570,,ARIEL POWDER INSTASHINE INDOOR DRY 24x630G,PACK,120,111.19,"13,342.80"
134610,,HAPEE TP GOLD GUMTECT 100ML,PCS,576,75.19,"43,311.86"
134615,,COSMIC RECORD BOOK 300PP,PCS,40,47.05,"1,882.14"
134635,,COCO CHOCOLATE ALMOND 36x88G,BOX,252,38.89,"9,801.00"
134639,,ARIEL POWDER INSTASHINE INDOOR DRY 12x1320G,PACK,12,226.16,"2,713.95"
134646,,ARIEL POWDER INSTASHINE INDOOR DRY 120x41G,PCS,4800,168.75,"810,000.00"
134648,,SWAN DRESSMAKERS PINS 20/60COUNT,PAD,2800,4.38,"12,250.00"
134655,,DEL FABRIC SOFTENER BLUE 56x6/33ML wf ZNRX,PACK,504,20.01,"10,086.23"
134656,,DEL FABRIC SOFTENER PINK 56x6/33ML wf ZNRX,PACK,672,20.01,"13,448.32"
134657,,DEL FAB SFTNR LAVENDER BRZ 56x6/33ML wf ZNRX,PACK,952,20.01,"19,051.79"
134661,,COCO MACARON SANDWICH ASSTD FLAVOR 12x376G,PACK,36,51.07,"1,838.57"
134662,,TIWI NEW SAGO ME 20x6s,PCS,720,2.91,"2,097.43"
134668,,TIWI BIG SAGO ME CUP 10x200ML,PCS,263,4.89,"1,287.12"
134680,,KATIALIS OINTMENT 5G,PCS,3456,16.07,"55,522.82"
134703,,TIDE PC PWDR W/DOWNY GARDEN BLM 30x6+1/74G,PACK,150,52.82,"7,922.58"
134751,,GOOD LIFE BIHON 30/200G,PACK,450,14.96,"6,733.81"
134759,,JOLLY GRASS JELLY 24/540G,CAN,72,29.02,"2,089.60"
134925,,MAGNOLIA REAL MAYONNAISE 4/3.5L,PCS,8,508.58,"4,068.67"
134947,,ANCHOR FAMILY MILK VITA PLUS 24/300G,BOX,96,65.09,"6,249.05"
134948,,ANCHOR FAMILY MILK VITA PLUS 12/655G,BOX,84,134.02,"11,257.28"
135043,,V FRESH SPEARMINT 40/50s 1018,PACK,2040,22.44,"45,775.48"
135044,,WHITE RABBIT 60/50s,PACK,1200,28.84,"34,607.14"
135045,,LEWIS AND PEARL FB PWDR WHT BLUSH 36/50G,PCS,72,12.88,927.6
135059,,CORN BITS FLAKES CHOCO FLAVOR 20/12s,PACK,300,8.99,"2,697.19"
135064,,MEDIPLAST ELASTIC BANDAGE FLESH 2X5 144s,ROLL,72,26.22,"1,887.82"
135065,,MEDIPLAST ELASTIC BANDAGE FLESH 3X5 144s,ROLL,144,36.89,"5,311.79"
135066,,MEDIPLAST ELASTIC BANDAGE FLESH 4X5 144s,ROLL,132,46.11,"6,085.89"
135067,,MEDIPLAST ELASTIC BANDAGE FLESH 6X5 144s,ROLL,48,62.56,"3,002.70"
135081,,HAPEE TP EXP MENTHOL RED TWEEN 144/30G,PCS,7920,4.18,"33,078.36"
135104,,SPRINGMAID COMB NO 29,PCS,300,5.31,"1,593.75"
135108,,SAMPAGUITA TAPE 12MMX1M CARD,CARD,660,11.31,"7,464.28"
135151,,ISLAND SKY PEANUT BUTTER 24/150G,PCS,72,41.79,"3,008.57"
135153,,ISLAND SKY PEANUT BUTTER 24/9oz,PCS,72,61.88,"4,455.00"
135154,,LITE BITE PEANUT BUTTER 24/150G,PCS,72,42.43,"3,054.86"
135155,,LITE BITE PEANUT BUTTER 24/260G,PCS,72,60.67,"4,368.21"
135156,,LITE BITE PEANUT BUTTER 24/9oz,PCS,72,63.48,"4,570.71"
135158,,SAFEGUARD SOAP LEMON FRESH 96x85G,PCS,2688,27.02,"72,633.95"
135183,,GINEBRA SM BLUE MARGARITA 12x700ML,BOT,1176,85.27,"100,275.00"
135222,,STORAX TRIGOC AND LOGARITHMIC TABLES,PCS,54,34.82,"1,880.36"
135235,,SWEET HEAVEN YO GO YOGHURT JELLY 16/3/75G,PCS,192,9.69,"1,860.57"
135250,,GREENEX AP CLEANER ORIGINAL 1L,PCS,24,89.04,"2,136.89"
135252,,PALMOLIVE COND INTNSV MOISTURE 36/90ML,PCS,360,45.99,"16,555.60"
135258,,SOFTIE PLASTIC TWINE COLORED 10/500M,ROLL,470,49.11,"23,080.36"
135259,,CAMIA RICE 50KLS,SACK,743,"2,130.00","1,582,590.00"
135260,,SOFTIE PLASTIC TWINE COLORED 10/1000M,ROLL,180,93.75,"16,875.00"
135268,,GINEBRA SM BLUE POMELO 12x700ML,BOT,1176,85.27,"100,275.00"
135270,,BOBBIE CUTICLE RMVR/SFTNR 144x120ML,PCS,96,15.94,"1,530.01"
135271,,BOBBIE CUTICLE RMVR/SFTNR 144/60ML,PCS,120,12.15,"1,457.58"
135272,,BOBBIE NAIL POLISH REMOVER 144/60ML,PCS,12,23.53,282.34
135273,,BOBBIE CUTICLE TINT 144/30ML,PCS,60,12.15,728.79
135274,,BOBBIE CUTICLE TINT 144/60ML,PCS,72,18.22,"1,311.52"
135276,,TRI VENTURE BARANGAY CANVASS,PAD,1,42.13,42.13
135282,,MY SHALDAN STRIPE ORANGE 60s,PCS,370,73.95,"27,361.42"
135284,,MY SHALDAN STRIPE STRAWBERRY 60s,PCS,6,73.95,443.7
135285,,MY SHALDAN STRIPE LEMON 60s,PCS,250,73.95,"18,487.45"
135286,,MY SHALDAN STRIPE APPLE 60s,PCS,120,85.49,"10,258.93"
135327,,WOODBRIDGE SAUVIGNON BLANC 12/750ML,BOT,156,392.95,"61,299.64"
135337,,SAFEGUARD SOAP LEMON FRESH 32x3/85G,PACK,192,62.08,"11,918.70"
135374,,MAGNOLIA ALL PURPOSE CREAM 12x2/110ML Sv5,PACK,120,63.65,"7,638.21"
135399,,BRITANNIA SUGAR FREE DIGESTIVE BISCUIT 24x200G,PCS,48,52.75,"2,531.79"
135405,,UNCLE JOHNS TOOTHPICK REFILL 432/200s,PACK,1075,11,"11,829.79"
135409,,FRITO PLUS VEG OIL GLASS 350ML,PCS,120,26.81,"3,217.79"
135411,,BRITANNIA DIGESTIVE BISCUIT 24x225G,PCS,72,52.75,"3,797.68"
135441,,SUN VALLEY COOKING OIL SUP 48/200ML,PACK,336,15.55,"5,225.85"
135509,,BOBBIE NAIL POLISH SOLVENT 30ML,PCS,120,27.32,"3,278.29"
135513,,EQ DRY DIAPER TRAVEL NEWBORN 12/22s,PACK,1872,113.88,"213,182.37"
135547,,PILOT G TEC C4 BL GC4 RED 12s,PCS,192,42.83,"8,224.29"
135556,,HOLIDAY LUNCHEON MEAT 48/360G,CAN,3408,49.88,"169,974.00"
135558,,NESTLE KOKO KRUNCH 15G,PCS,29088,4.41,"128,140.20"
135569,,MAXILINIS DW LIQUID GREEN GANERN 12x1L,PCS,12,36.81,441.67
135601,,SMART DW PASTE LEMON 100G,PACK,6624,5.32,"35,210.34"
135603,,PRIDE DET POWDER ANTIBAC 6x2KL,PACK,624,129.33,"80,704.60"
135617,,SAFEGUARD SOAP LEMON FRESH 72x130G,PCS,1944,32.9,"63,963.41"
135618,,SAFEGUARD SOAP LEMON FRESH 24x3/130G,PACK,144,93.61,"13,479.36"
135693,,CELL 5X12 03 EXCELENT BRAND,PACK,420,66.41,"27,893.25"
135698,,COSMIC EXP ENV WITH GARTER LONG ORANGE,PCS,500,6.75,"3,377.23"
135716,,LASAP KALDERETA MIX 50G,PACK,48,16.36,785.07
135729,,CHOCOMANI SAKTO BARS 20x24s,PACK,980,18.32,"17,952.41"
135732,,SISTERS PANTY LINER ECONOMY PACK 60/8s,PACK,5820,6.11,"35,588.78"
135783,,CERES MINERAL OIL PURE FLAT 144x25ML,PCS,98,8.71,854
135788,,GLADE SCENTED GEL LAVENDER 12x200G/180G,PCS,144,106.75,"15,372.53"
135790,,GLADE SCENTED GEL LEMON 12x180G,PCS,108,106.75,"11,529.39"
135794,,DOVE BAR SOAP FRESH MOISTURE 100G,PCS,528,45.09,"23,807.91"
135832,,CERES FRUIT JUICE SECRETS OF VALLEY TB 12/1L,PCS,120,73.27,"8,792.33"
135833,,CERES FRUIT JUICE APPLE TB 12/1L,PCS,600,73.27,"43,961.66"
135835,,CERES FRUIT JUICE PASSION FRUIT TB 12/1L,PCS,120,73.27,"8,792.34"
135880,,ACADEMIC MEDAL SMALL BRONZE,PCS,120,14.51,"1,741.07"
135931,,AJINOMOTO CRISPY FRY GARLIC 62G,PACK,1456,13.17,"19,171.43"
136008,,TITA MY SP ALAMANG BAGOONG REG 24x260G,PCS,48,25.41,"1,219.68"
136010,,TITA MY SP ALAMANG BAGOONG SPICY 24x260G,PCS,72,25.86,"1,862.19"
136011,,TITA MY GINAMOS APPETIZER REG 24x340G,PCS,72,66.38,"4,779.32"
136012,,TITA MY GINAMOS APPETIZER HOT 24x340G,PCS,72,70.93,"5,107.21"
136014,,TITA MY MADAYAW 12x750ML,PCS,120,85.76,"10,291.05"
136043,,ORION CHOCO PIE DARK 16x6/6.35oz 180G,BOX,80,44.2,"3,535.70"
136045,,SYMPLY G KERATIN COND THERAPY 12x500ML,PCS,120,99.3,"11,916.45"
136050,,SYMPLY G KERATIN SHAMPOO 12x500ML,PCS,120,99.3,"11,916.45"
136115,,DONG A MY GEL 0.5 GREEN 12s,PCS,1248,13.21,"16,491.43"
136205,,CERES ULTRASCENT OIL FLAT 144x25ML,PCS,432,14.07,"6,078.86"
136226,,CREAMSILK TRI KERATIN STRAIGHT 24x170ML,PCS,792,126.52,"100,201.83"
136227,,CREAMSILK TRI KERATIN STRAIGHT 12x340ML,PCS,96,216.86,"20,818.89"
136228,,CREAMSILK TRI KERATIN REP SHINE 12x340ML,PCS,36,216.86,"7,807.08"
136229,,CREAMSILK TRI KERATIN REP SHINE 288x10ML,PCS,41472,4.73,"196,035.24"
136230,,CREAMSILK TRI KERATIN STRAIGHT 288x10ML,PCS,44352,4.73,"209,648.80"
136231,,CREAMSILK TRI KERATIN REP SHINE 24x170ML,PCS,360,126.52,"45,546.29"
136251,,MONEA HAIR REBOND SYSTEM SET 500G,SET,3,464.63,"1,393.88"
136252,,ABSOLUTE DISTILLED WATER 3/6000ML,PCS,35,49.51,"1,732.76"
136255,,UFC SLICED YOUNG CORN 24x425G,CAN,120,35.45,"4,253.57"
136256,,UFC WHOLE MUSHROOMS 24x400G,CAN,120,38.84,"4,660.56"
136257,,UFC PIECES n STEM MUSHROOMS 24x400G,CAN,120,37.27,"4,472.93"
136258,,UFC CORN KERNELS 24x425G,CAN,120,26.67,"3,200.20"
136294,,CAMEL CRAYONS No16,PCS,12,7.59,91.07
136319,,POTCHI GUMMY WORMS SNACK PACK 10x12x45G 755,PACK,2520,8.1,"20,401.26"
136410,,CELL 4X10 CHAMPION,PACK,700,10.43,"7,303.13"
136412,,ZARAGOZA DRIED FISH CORN OIL HOT 24x220G,PCS,24,98.21,"2,357.14"
136508,,WALSH CREME DE MENTHE WHITE 12/750ML,BOT,78,132.14,"10,307.14"
136513,,SILVER SWAN SOY SAUCE JR POUCH 72/100ML,PACK,194755,4.63,"901,086.59"
136613,,SOFTIE PLASTIC TWINE ASSTD COLOR 80MT,ROLL,264,15.63,"4,125.00"
136620,,MOGU MOGU LYCHE/STRAWBERRY 12x2/320ML Sv10,PACK,336,39.6,"13,305.60"
136636,,SKINWHITE WHITENING SOAP MOISTWHT 65G,PCS,720,16.65,"11,988.40"
136638,,MAXI PEEL EXFOLIANT ANTI ACNE 1 144/15ML,PCS,288,16.29,"4,692.61"
136640,,SUSTAGEN PREMIUM CHOCO 6/900G,CAN,174,"1,152.39","200,515.53"
136654,,FRISA LAUNDRY SOAP WHITE 160s,PCS,960,6.47,"6,210.00"
136655,,FRISA LAUNDRY SOAP BLUE 160s,PCS,2080,6.47,"13,455.00"
136670,,SUSTAGEN PREMIUM CHOCO 24/350G,BOX,384,485.78,"186,539.57"
136671,,SOFTIE PLASTIC TWINE COLORED 5/12/160MT,ROLL,432,27.23,"11,764.28"
136676,,HAPEE TP FRESH n COOL WHT TWN 144x30G,PCS,3168,4.18,"13,231.34"
136702,,SPEED DET BAR BLUE 36x380G,PCS,36864,3.81,"140,418.66"
136703,,SPEED DET BAR KALAMANSI 36x380G,PCS,103248,4.05,"418,038.76"
136704,,SPEED DET BAR WHITE 36x380G,PCS,101232,4.05,"409,876.22"
136705,,SPEED DET BAR SPECKLED BLUE 36x380G,PCS,35136,4.05,"142,261.45"
136707,,SPEED DET BAR FABRIC COND 36x380G,PCS,50256,4.66,"233,949.22"
136713,,BARETA DET BAR KALAMANSI 36x360G,BAR,1800,14.03,"25,254.76"
136714,,BARETA DET BAR BLUE 36x360G,BAR,1800,14.03,"25,254.76"
136715,,BARETA DET BAR WHITE 36x360G,BAR,1800,14.03,"25,254.76"
136716,,BARETA DET BAR SPECKLED BLUE 36x360G,BAR,1260,14.03,"17,678.33"
136717,,SPEED DET POWDER FC KALAMANSI 192x55G,PCS,3456,3.96,"13,695.16"
136718,,SPEED DET POWDER FC KALAMANSI 96x90G,PCS,2784,6.21,"17,280.62"
136719,,SPEED DET POWDER FC KALAMANSI 24x500G,PACK,288,32.96,"9,492.53"
136720,,SPEED DET POWDER FC KALAMANSI 12x1KG,PACK,180,64.64,"11,634.82"
136721,,SPEED DET POWDER FC KALAMANSI 6x2KG,PACK,114,123.73,"14,105.52"
136722,,SPEED DET POWDER FC SUNFLOWER BURST 192x55G,PCS,3456,3.96,"13,695.16"
136723,,SPEED DET POWDER FC SUNFLOWER BURST 96x90G,PCS,1440,6.21,"8,938.25"
136724,,SPEED DET POWDER FC SUNFLOWER BURST 24x500G,PACK,384,32.96,"12,656.71"
136725,,SPEED DET POWDER FC SUNFLOWER BURST 12x1KG,PACK,228,64.64,"14,737.43"
136726,,SPEED DET POWDER FC SUNFLOWER BURST 6x2KG,PACK,102,123.73,"12,620.71"
136806,,DONG A MY GEL TEC PEN 0.4 BLACK 12s,PCS,828,14.29,"11,828.57"
136828,,DONG A KIDS CRAYONS 16COLOR,SET,120,17.12,"2,053.93"
136835,,SYMPLY G WHITENING SOAP TRIPLE PACK 48x3/60G,PCS,48,42.01,"2,016.63"
136870,,ZARAGOZA NAT BAGOONG W/CCO MLK SWT 24x250G,PCS,48,77.68,"3,728.57"
136871,,ZARAGOZA NAT BAGOONG W/COCO MLK HS 24x240G,PCS,24,75.89,"1,821.43"
136875,,ZARAGOZA NAT BAGOONG W/CCO MLK REG 24x240G,PCS,24,75.89,"1,821.43"
136876,,ZARAGOZA SALTED FISH APPETIZER 24x250G,PCS,24,77.68,"1,864.29"
136878,,ZARAGOZA SALTED FISH KINILAW STYLE 24x250G,PCS,24,77.68,"1,864.29"
136879,,ZARAGOZA BANGUS CHUNKS n CO HOT 24x220G,PCS,24,102.68,"2,464.29"
136884,,SPEED BABAD PWDR FC FRESH ROSES 90G,PCS,960,6.4,"6,143.32"
136885,,SPEED BABAD PWDR FC FRESH ROSES 24x500G,PACK,384,35.57,"13,660.24"
136886,,SPEED BABAD PWDR FC FRESH ROSES 12x1KG,PACK,276,73.76,"20,357.71"
136887,,SPEED BABAD PWDR FC FRESH ROSE 6x2KG,PACK,138,147.59,"20,366.79"
136888,,WINROX BLEACH REGULAR 100ML,PCS,1584,6.01,"9,512.11"
136889,,WINROX BLEACH REGULAR 48/250ML,PCS,2496,9.63,"24,038.35"
136890,,WINROX BLEACH REGULAR 24/500ML,PCS,1992,14.69,"29,268.10"
136891,,WINROX BLEACH REGULAR 12/1L,PCS,864,25.79,"22,286.21"
136892,,WINROX BLEACH FRESH LEMON 100ML,PCS,2952,6.28,"18,544.49"
136893,,WINROX BLEACH FRESH LEMON 48/250ML,PCS,2832,9.99,"28,278.96"
136894,,WINROX BLEACH FRESH LEMON 24/500ML,PCS,1416,15.91,"22,532.37"
136895,,WINROX BLEACH FRESH LEMON 12/1L,PCS,672,27.03,"18,165.48"
136945,,CELL 6X10 HD PLASTIC KING,PACK,1250,5.38,"6,726.56"
136951,,CELL 9X16 01 EXCELLENT,PACK,80,54.08,"4,326.00"
136954,,JPE OIL CNTRL FACE PWDE BIEGE REF 48/10G,PCS,48,84.69,"4,064.95"
136955,,JPE OIL CNTRL FACE PWDR WHT REF 48/10G,PCS,48,84.69,"4,064.95"
136958,,SYMPLY G MOISTURIZING SOAP TRIPLE PCK 48x3/60G,PCS,144,42.01,"6,049.89"
136980,,MODESS ALL NIGHTS 10s wf CF BRTHBLE 8s 24pk,PACK,288,80.1,"23,069.15"
137051,,H AND Y STAR CUP CHOCO+BISCUIT 12x100s 645,PACK,1200,73.13,"87,750.00"
137114,,MC GRILL MATES KOREAN BBQ MIX 24/45G,PACK,504,22.69,"11,436.19"
137115,,MC GRILL MATES STEAK ALA POBRE MIX 24/40G,PACK,24,21.57,517.64
137116,,VAPORIN REFRESHING OIL REG 288x10ML,PCS,3169,84.82,"268,799.11"
137118,,CLARA OLE BLUEBERRY JAM 24/320G,PCS,216,85.73,"18,516.60"
137120,,CLARA OLE SF STRAWBERRY JAM 24/240G,PCS,120,77.48,"9,297.52"
137121,,CLARA OLE MAPLE PANCAKE SYRUP 12/355ML,PCS,120,75.78,"9,093.62"
137122,,CLARA OLE ORIGINAL PANCAKE SYRUP 12/355ML,PCS,240,75.78,"18,187.20"
137123,,CLARA OLE CHOCO SYRUP 12/355ML,PCS,108,82.33,"8,892.09"
137124,,MC GRILL MATES HICKORY SMOKED MIX 24/45G,PACK,288,21.57,"6,211.74"
137125,,MC GRILL MATES CAJUN MIX 24/45G,PACK,696,22.48,"15,644.74"
137126,,MC GRILL MATES PEPPER STEAK MIX 24/45G,PACK,360,23.68,"8,524.29"
137146,,JT SCENTED TAWAS 50G,PCS,2,6.43,12.86
137173,,BABYJOY MILK POWDER CONTAINER 3LAYER 12s,PCS,12,45.65,547.84
137174,,BABYJOY MILK POWDER CONTAINER 4LAYER 12s,PCS,24,55.59,"1,334.09"
137178,,GATORADE LEMON LIME 500ML,BOT,1322,29,"38,332.10"
137273,,PALMOLIVE COND MCLR PURE MOISTURE 12x380ML,PCS,96,234.21,"22,483.76"
137274,,PALMOLIVE COND MCLR PURE MOISTURE 24x200ML,PCS,216,124.42,"26,875.08"
137279,,BIRCH TREE FORTIFIED ADULT BOOST 160x33G,PCS,7360,9.49,"69,845.22"
137303,,CRYSTAL RULER SR1 LETTERING 12inch,PCS,16,16.74,267.86
137313,,HELLO PRE CUT TABLE NAPKIN 5/2000sht,PACK,150,60.87,"9,130.59"
137335,,UFC GREEN PEAS 24x400G,CAN,120,22.53,"2,704.15"
137337,,UFC GREEN PEAS 50x155G,CAN,250,8.66,"2,165.60"
137338,,TENDER CARE SOAP SAKURA 12x5+1/55G,PACK,132,54.64,"7,212.81"
137340,,BABYFLO PET JELLY UNSCENTED 288x25G,PCS,576,27.85,"16,040.33"
137342,,BABYFLO PET JELLY POWDER FRESH 288/25G,PCS,48,29.29,"1,405.90"
137345,,COLGATE PLAX ACTIVE SALT 12x500ML+250ML,PACK,108,170.59,"18,423.72"
137346,,PALMOLIVE SHP HLTHY/US B1G1 at 50P 12x2/180ML,PACK,288,126.42,"36,409.44"
137348,,PALMOLIVE SHP IM PK B1G1 at 50P Off 12x2/180ML,PACK,228,126.42,"28,824.14"
137349,,BABYFLO POWDER CASE,PCS,36,57.86,"2,082.88"
137352,,SPRINGMAID TB SPARKLING BRISTLES 8190 12s,PCS,768,8.16,"6,265.71"
137353,,SPRINGMAID TOOTHBRUSH 8189 12s,PCS,48,8.16,391.61
137354,,SPRINGMAID TOOTHBRUSH YOUTH 8191 12s,PCS,252,6.64,"1,673.44"
137356,,BABYJOY BABY WIPES SCENTED 60x30s,PACK,60,28.7,"1,721.87"
137357,,BABYJOY BABY WIPES SCENTED 24x65s,PACK,72,52.31,"3,766.32"
137359,,BABYJOY BABY WIPES UNSCENTED 60x30s,PACK,60,26.07,"1,564.23"
137360,,BABYJOY BABY WIPES UNSCENTED 24x80s,PACK,24,58.33,"1,400.02"
137498,,BEAR BRAND WITH IRON 72/150G,BOX,13248,42.52,"563,264.42"
137500,,HAPEE TP FRESH GREEN OUTBURST 25ML,PCS,324,17.22,"5,577.83"
137512,,GARD SHP REFRESHING MENTHOL 180ML,PCS,312,96.91,"30,236.31"
137514,,TIFFANY MISUA 100/180G,PACK,200,16.96,"3,392.86"
137516,,MERRYLAND MILK NOUGAT 80/30s,PACK,80,18,"1,440.00"
137534,,DUTCH MILL UHT YOG BLUEBERRY 48/90ML,PCS,1152,8.44,"9,726.68"
137594,,GENREV ALAMANG GINISANG BAGOONG REG 24x260G,PCS,168,26.32,"4,421.34"
137595,,GENREV ALAMANG GINISANG BAGOONG HOT 24x260G,PCS,72,26.77,"1,927.53"
137618,,NICEFOODS SUNFLOWER SEEDS 10/20s,PACK,60,14.97,897.94
137619,,NICEFOODS PREMIUM SQUASH SEEDS 10/20s,PACK,90,14.97,"1,346.91"
137761,,GREEN CROSS GPS PURE CARE 60G/55G,PCS,720,8.64,"6,220.63"
137771,,CERES BABY OIL PWDR FRESH FLAT 72x55ML,PCS,2,15.43,30.86
